"Case","Case_Number","Anode_In_Flow","Anode_In_H2_mole_frac","Anode_In_N2_mole_frac","Anode_In_H2Ovap_mole_frac","Anode_In_H2Oliq_mole_frac","Anode_In_Dew_Temperature","Cathode_In_Flow","Cathode_In_O2_mole_frca","Cathode_In_N2_mole_frac","Cathode_In_H2Ovap_mole_frac","Cathode_In_H2Oliq_mole_frac","Cathode_In_Dew_Temperature","Coolant_In_Flow"
936,9.0,8.339899,0.89010996,0.034232434,0.07565762,0.0,53.442314,338.52823,0.19107099,0.716782,0.09214703,0.0,64.96694,253.3843
937,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
938,9.0,8.262034,0.88271374,0.06293927,0.05434698,0.0,43.71514,142.16463,0.19443594,0.72940516,0.07615888,0.0,53.238365,243.18391
939,9.0,7.064878,0.89398223,0.03724457,0.068773225,0.0,48.60604,214.00745,0.19065857,0.7152348,0.094106615,0.0,56.18911,244.67357
940,9.0,19.859356,0.6280478,0.16703764,0.20491455,0.0,73.03808,252.20465,0.19715105,0.73959064,0.06325833,0.0,55.508324,253.62064
941,9.0,16.504868,0.8623959,0.09806694,0.03953719,0.0,44.44213,102.989784,0.17975472,0.6743302,0.14591509,0.0,65.060295,237.87677
942,9.0,13.417633,0.93246084,0.027837329,0.039701816,0.0,45.585136,341.97827,0.18631554,0.69894236,0.114742085,0.0,71.3167,240.11507
943,9.0,12.199862,0.82512754,0.018205099,0.15666737,0.0,63.79528,221.95796,0.18833989,0.7065366,0.10512354,0.0,63.17663,238.96208
944,9.0,29.296995,0.738902,0.14829674,0.11280127,0.0,59.738823,196.71428,0.18354446,0.688547,0.12790851,0.0,64.45013,242.54706
945,9.0,19.517105,0.8188039,0.12922262,0.051973496,0.0,45.67913,135.08702,0.20000559,0.75029916,0.049695257,0.0,45.322258,244.67116
946,9.0,22.134127,0.7464573,0.16267674,0.09086596,0.0,56.307,136.21925,0.194633,0.7301445,0.07522252,0.0,56.454124,238.68591
947,9.0,16.880333,0.86944455,0.008769307,0.12178614,0.0,60.44433,160.22137,0.18643488,0.6993901,0.11417502,0.0,65.783195,239.85861
948,9.0,10.777254,0.8941142,0.063330725,0.04255505,0.0,40.72918,147.89305,0.18465118,0.6926987,0.12265008,0.0,68.42739,252.14375
949,9.0,9.532767,0.8718335,0.026029767,0.102136746,0.0,58.676567,290.1254,0.19578822,0.7344782,0.06973362,0.0,60.408745,242.03021
950,9.0,9.838898,0.8057754,0.062495798,0.13172877,0.0,65.83846,166.08257,0.20072447,0.75299597,0.04627957,0.0,43.889336,243.47025
951,9.0,6.291227,0.90362024,0.035005335,0.0613744,0.0,48.1733,299.72125,0.19223428,0.7211459,0.08661978,0.0,60.8059,239.64482
952,9.0,11.502435,0.8598446,0.071714394,0.068441,0.0,45.773155,270.9554,0.19740918,0.740559,0.06203181,0.0,50.772453,242.17987
953,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
954,9.0,14.891767,0.8403188,0.024588717,0.13509247,0.0,64.86938,199.11653,0.19272357,0.72298145,0.084295,0.0,60.556664,243.62343
955,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
956,9.0,23.603142,0.7084343,0.22763233,0.06393342,0.0,47.384422,272.69574,0.2027018,0.7604137,0.03688447,0.0,46.026756,256.66132
957,9.0,9.330723,0.937801,0.0039336956,0.0582653,0.0,49.755455,370.6687,0.20149788,0.7558973,0.042604808,0.0,51.043297,252.2061
958,9.0,5.879774,0.9101022,0.009848229,0.08004956,0.0,50.50506,109.8175,0.1919033,0.71990424,0.08819247,0.0,58.25518,244.03899
959,9.0,21.021717,0.810228,0.059779964,0.12999204,0.0,60.549126,135.64311,0.20152798,0.75601023,0.04246176,0.0,43.405357,254.31276
960,9.0,7.982959,0.8991954,0.030962048,0.06984261,0.0,55.483543,249.56546,0.18855809,0.7073551,0.104086794,0.0,67.32629,252.01498
961,9.0,12.089712,0.9149617,0.025546934,0.05949139,0.0,52.3034,129.48703,0.18046387,0.6769905,0.14254561,0.0,67.88711,243.18584
962,9.0,19.66286,0.8478648,0.07924628,0.072888926,0.0,50.55419,420.72275,0.19168098,0.71907026,0.089248754,0.0,64.99847,237.2812
963,9.0,16.332724,0.8857379,0.027570605,0.08669152,0.0,58.034813,168.54327,0.19768327,0.7415872,0.060729522,0.0,46.629143,249.66228
964,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
965,9.0,7.1226635,0.8913857,0.0026100138,0.106004305,0.0,64.072105,364.10135,0.20241761,0.75934756,0.038234822,0.0,47.90777,238.9545
966,9.0,14.103447,0.8975541,0.031118682,0.071327224,0.0,55.314293,217.35194,0.18556233,0.69611686,0.11832082,0.0,65.06469,253.87086
967,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
968,9.0,23.488619,0.8766432,0.053034417,0.07032242,0.0,51.17977,242.32619,0.20268138,0.76033705,0.03698154,0.0,43.774315,247.12784
969,9.0,6.752248,0.88695693,0.033177394,0.079865694,0.0,47.317314,226.17079,0.19497927,0.73144346,0.07357729,0.0,53.079033,253.48189
970,9.0,11.027203,0.8399018,0.10111146,0.05898673,0.0,46.70275,131.2031,0.19952713,0.7485042,0.051968634,0.0,49.956383,238.19576
971,9.0,17.935495,0.79323584,0.037568986,0.1691952,0.0,66.94988,173.88231,0.19540761,0.73305035,0.071542054,0.0,49.08056,250.42456
972,9.0,26.511225,0.8311156,0.057062905,0.11182151,0.0,63.461082,262.0626,0.19131081,0.7176816,0.09100758,0.0,64.89959,255.85095
973,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
974,9.0,33.016155,0.66619337,0.2022067,0.13159992,0.0,64.15319,219.82234,0.1796805,0.67405176,0.14626776,0.0,73.79546,237.1677
975,9.0,8.054043,0.94356287,0.0066277278,0.049809426,0.0,40.429802,167.20679,0.1931821,0.7247016,0.082116336,0.0,54.398094,250.14078
976,9.0,6.6968684,0.8612644,0.0675786,0.07115698,0.0,51.92626,163.5765,0.2020561,0.7579914,0.0399525,0.0,43.139977,241.84901
977,9.0,21.390684,0.84421444,0.05739204,0.09839355,0.0,60.32067,181.9713,0.20404568,0.76545507,0.030499225,0.0,34.261345,246.51976
978,9.0,52.44606,0.73745334,0.2108465,0.051700138,0.0,48.82296,216.73347,0.19352388,0.72598374,0.080492355,0.0,60.661644,244.20695
979,9.0,7.154785,0.88093114,0.03640518,0.082663685,0.0,52.78341,237.30898,0.19036582,0.7141366,0.09549761,0.0,62.37313,243.52586
980,9.0,11.244916,0.90533435,0.0053543854,0.08931127,0.0,61.840965,153.94102,0.19940044,0.748029,0.052570537,0.0,43.55819,247.71567
981,9.0,9.386346,0.88574606,0.012124512,0.10212944,0.0,63.38601,171.58269,0.17838494,0.66919166,0.15242341,0.0,66.60018,254.10822
982,9.0,7.040389,0.8972008,0.0150915375,0.08770764,0.0,52.135124,118.51997,0.18198973,0.6827146,0.13529569,0.0,66.263176,237.6106
983,9.0,13.511321,0.8073747,0.08163882,0.110986464,0.0,65.96493,121.25001,0.18943611,0.7106489,0.09991499,0.0,52.777794,240.92387
984,9.0,22.093544,0.70810723,0.1844834,0.10740934,0.0,60.015648,275.26962,0.19742683,0.7406252,0.06194796,0.0,52.022606,250.12413
985,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
986,9.0,35.684753,0.7703142,0.17713103,0.052554782,0.0,48.866417,204.55266,0.18297984,0.6864289,0.13059127,0.0,64.19009,242.1579
987,9.0,17.75689,0.72193944,0.19642507,0.081635475,0.0,49.846275,294.41928,0.19194327,0.72005427,0.08800247,0.0,60.579277,250.00108
988,9.0,8.531653,0.83531135,0.0060162,0.15867247,0.0,66.123924,182.67426,0.19541952,0.733095,0.071485475,0.0,50.75332,252.40932
989,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
990,9.0,32.773857,0.78415155,0.16514039,0.050708078,0.0,51.55355,310.91083,0.18885355,0.70846343,0.102683,0.0,63.210808,254.27336
991,10.0,8.779851,0.8366781,0.053458706,0.109863184,0.0,62.987877,187.01962,0.19654687,0.7373241,0.06612899,0.0,51.83358,265.54086
992,10.0,18.997246,0.80758023,0.12103947,0.07138031,0.0,58.68432,110.419754,0.16759403,0.6287107,0.20369525,0.0,70.753105,280.1993
993,10.0,22.516611,0.79097795,0.15115844,0.05786364,0.0,49.727196,144.25688,0.20555198,0.7711058,0.023342181,0.0,32.779716,264.217
994,10.0,6.873892,0.92951876,0.009858382,0.06062283,0.0,52.7228,125.05616,0.19648899,0.73710704,0.066404,0.0,52.003624,275.65848
995,10.0,7.4161444,0.9262093,0.0020963072,0.07169444,0.0,56.07177,159.13754,0.19088537,0.7160856,0.09302903,0.0,56.775078,271.30737
996,10.0,12.161126,0.77839106,0.10277247,0.11883645,0.0,59.80419,96.698265,0.1990769,0.7468153,0.054107796,0.0,41.786583,270.41144
997,10.0,7.338827,0.91048324,0.0021658635,0.08735092,0.0,55.49346,228.97797,0.19481304,0.7308199,0.074367076,0.0,57.740593,265.43823
998,10.0,18.952747,0.71076125,0.16110678,0.128132,0.0,70.11288,149.83218,0.19071957,0.7154637,0.09381674,0.0,61.796806,264.96893
999,10.0,24.317049,0.8935749,0.04730295,0.059122156,0.0,50.981987,220.25467,0.19597569,0.7351814,0.06884291,0.0,55.750877,277.73734
1000,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1001,10.0,13.923426,0.8588056,0.048129044,0.09306539,0.0,56.499565,269.89975,0.18511397,0.6944348,0.12045121,0.0,65.585075,271.00226
1002,10.0,8.514461,0.8986925,0.02968904,0.071618445,0.0,52.126457,270.0559,0.19999246,0.7502499,0.049757604,0.0,50.267693,269.7803
1003,10.0,14.256544,0.8228058,0.024699708,0.15249449,0.0,67.14358,385.91434,0.1913227,0.71772623,0.09095107,0.0,64.98562,279.05948
1004,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1005,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1006,10.0,11.898049,0.84433,0.09799991,0.057670098,0.0,49.45397,315.96573,0.17925681,0.6724624,0.1482808,0.0,72.98946,269.9063
1007,10.0,46.608894,0.69646436,0.1776409,0.12589473,0.0,65.746635,233.30618,0.19619644,0.73600954,0.06779402,0.0,50.536064,265.78006
1008,10.0,34.882584,0.82883084,0.087505564,0.08366363,0.0,62.62371,114.99168,0.19460954,0.73005646,0.07533398,0.0,55.461174,268.28033
1009,10.0,12.360193,0.86863333,0.09258233,0.038784347,0.0,45.563805,130.18384,0.19692938,0.73875904,0.06431157,0.0,52.70855,272.22806
1010,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1011,10.0,25.816986,0.6964672,0.21379085,0.089741915,0.0,54.54879,353.08438,0.19874309,0.74556303,0.055693872,0.0,51.56817,274.0441
1012,10.0,7.1939654,0.8589264,0.012319088,0.12875448,0.0,63.48757,144.2403,0.20182629,0.7571293,0.041044384,0.0,41.833763,278.211
1013,10.0,19.92714,0.87582994,0.008219734,0.115950346,0.0,63.839073,293.50034,0.19971006,0.74919045,0.05109947,0.0,52.539726,261.81552
1014,10.0,11.048229,0.85109824,0.100308165,0.048593607,0.0,47.419518,190.78535,0.20233077,0.75902176,0.038647454,0.0,44.43563,273.2111
1015,10.0,10.009322,0.8566733,0.027009405,0.11631727,0.0,59.734154,110.126465,0.19864044,0.7451779,0.05618167,0.0,44.458458,279.589
1016,10.0,17.601248,0.9111367,0.009696983,0.07916635,0.0,59.932457,147.7035,0.16488385,0.6185438,0.21657237,0.0,75.31295,275.6197
1017,10.0,11.185228,0.8704104,0.010686182,0.11890342,0.0,59.239708,413.39548,0.19902304,0.7466132,0.05436373,0.0,56.4403,260.5516
1018,10.0,4.959297,0.9338593,0.025491202,0.040649533,0.0,42.928215,249.84677,0.18251684,0.684692,0.13279115,0.0,68.57952,273.89487
1019,10.0,39.651268,0.7646808,0.18041019,0.054909013,0.0,49.84771,447.96252,0.19112802,0.7169959,0.09187606,0.0,68.62951,265.43228
1020,10.0,23.984684,0.8258489,0.07512232,0.09902883,0.0,60.61181,294.65616,0.19789386,0.74237716,0.05972896,0.0,50.952568,270.87973
1021,10.0,4.8379116,0.94391805,0.011224216,0.044857748,0.0,45.38595,214.76985,0.18784334,0.7046738,0.10748286,0.0,65.109276,270.81674
1022,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1023,10.0,54.1513,0.7003853,0.27724802,0.022366682,0.0,37.83996,251.5928,0.18933007,0.71025115,0.10041879,0.0,60.715446,263.4836
1024,10.0,8.216932,0.84706044,0.08879163,0.06414795,0.0,52.256737,136.22385,0.17733765,0.6652628,0.15739952,0.0,65.837975,274.20752
1025,10.0,13.251205,0.8051819,0.073671535,0.12114652,0.0,58.088554,225.32253,0.19594447,0.7350643,0.06899121,0.0,56.548943,271.61795
1026,10.0,13.303549,0.88115406,0.0038763834,0.11496955,0.0,62.797264,330.24316,0.19765694,0.74148846,0.06085461,0.0,55.605278,270.5128
1027,10.0,10.217719,0.8992697,0.061268367,0.039461926,0.0,44.88024,421.2673,0.19567184,0.7340416,0.07028662,0.0,61.85427,275.11002
1028,10.0,8.190743,0.85569596,0.0296284,0.11467562,0.0,59.40313,174.13042,0.18477322,0.69315654,0.12207022,0.0,65.99471,265.79797
1029,10.0,16.895893,0.88929445,0.050068144,0.060637396,0.0,47.85479,170.74661,0.20445102,0.7669757,0.028573247,0.0,37.900536,274.21768
1030,10.0,19.479662,0.7546877,0.10300759,0.14230467,0.0,63.073204,135.05,0.19188718,0.7198438,0.088268995,0.0,54.71691,262.58115
1031,10.0,5.9394407,0.88642466,0.045522306,0.06805306,0.0,54.046867,311.95062,0.19543749,0.7331624,0.07140012,0.0,55.670464,266.61896
1032,10.0,7.286781,0.84441316,0.003960348,0.1516265,0.0,67.435356,237.66109,0.18555637,0.69609445,0.1183492,0.0,64.89977,266.56982
1033,10.0,14.241236,0.79668844,0.120628245,0.0826833,0.0,60.794,204.07037,0.17834747,0.66905105,0.15260148,0.0,71.93554,265.70758
1034,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1035,10.0,9.001641,0.8894562,0.044036306,0.06650747,0.0,50.666405,245.80977,0.20318295,0.76221865,0.0345984,0.0,39.70809,274.85526
1036,10.0,17.29712,0.8611381,0.026553923,0.112307966,0.0,65.07043,295.2682,0.18183264,0.68212533,0.13604203,0.0,73.41119,274.6458
1037,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1038,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1039,10.0,39.384293,0.68725467,0.24737296,0.06537236,0.0,57.174065,188.80476,0.1735237,0.6509552,0.17552109,0.0,70.34176,278.1795
1040,10.0,10.3103485,0.88878447,0.026530359,0.08468519,0.0,49.664513,295.29156,0.1893839,0.71045303,0.10016307,0.0,62.534386,266.94266
1041,10.0,43.00031,0.79468757,0.16045415,0.044858266,0.0,50.07006,249.35641,0.19769616,0.74163556,0.06066827,0.0,54.11416,265.191
1042,10.0,14.098625,0.84648955,0.09593187,0.057578605,0.0,43.430717,357.02466,0.19077547,0.7156733,0.09355119,0.0,65.56304,266.3024
1043,10.0,15.978644,0.9019663,0.01726846,0.08076528,0.0,52.807854,386.03458,0.19974215,0.74931085,0.050946984,0.0,51.88479,261.20428
1044,10.0,6.982933,0.9417893,0.013082707,0.04512796,0.0,47.248924,349.85852,0.18775505,0.7043426,0.10790237,0.0,70.07647,262.36783
1045,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1046,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1047,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1048,10.0,9.294789,0.88343745,0.062990874,0.053571668,0.0,43.71514,159.93507,0.19488983,0.7311079,0.07400226,0.0,53.238396,266.4372
1049,10.0,7.947987,0.8948618,0.03728121,0.06785699,0.0,48.60604,240.7585,0.19189245,0.7198636,0.08824398,0.0,56.18908,267.92615
1050,10.0,22.34178,0.63083494,0.16777891,0.20138612,0.0,73.03808,283.7301,0.19768614,0.74159795,0.06071589,0.0,55.508354,276.8733
1051,10.0,18.567978,0.8629587,0.09813094,0.03891034,0.0,44.44213,115.8625,0.18021165,0.67604434,0.143744,0.0,65.06042,261.12927
1052,10.0,15.094836,0.93311685,0.027856912,0.03902626,0.0,45.585136,384.72565,0.1877116,0.7041796,0.10810881,0.0,71.3167,263.36835
1053,10.0,13.724845,0.8285831,0.01828134,0.15313552,0.0,63.79525,249.70256,0.18934818,0.71031904,0.10033278,0.0,63.17663,262.21503
1054,10.0,32.95912,0.7424689,0.14901263,0.10851849,0.0,59.738823,221.30344,0.18486592,0.69350433,0.12162972,0.0,64.45013,265.79965
1055,10.0,21.956738,0.81973237,0.12936915,0.050898474,0.0,45.67913,151.97276,0.20026672,0.75127876,0.048454512,0.0,45.322258,267.92462
1056,10.0,24.900894,0.7480321,0.16301994,0.08894798,0.0,56.307,153.24655,0.19494297,0.73130727,0.073749796,0.0,56.454124,261.93866
1057,10.0,18.990385,0.8736536,0.008811761,0.11753464,0.0,60.444298,180.2487,0.18700668,0.70153517,0.11145818,0.0,65.783226,263.11148
1058,10.0,12.124396,0.8949322,0.06338867,0.04167911,0.0,40.72921,166.38065,0.18492529,0.693727,0.12134767,0.0,68.42724,275.3971
1059,10.0,10.724363,0.8731688,0.026069636,0.10076156,0.0,58.676567,326.39114,0.19642721,0.73687524,0.066697575,0.0,60.408745,265.28348
1060,10.0,11.068768,0.8067961,0.06257496,0.13062896,0.0,65.83843,186.84254,0.2010531,0.7542288,0.04471815,0.0,43.889366,266.72333
1061,10.0,7.077636,0.90415496,0.035026047,0.060819022,0.0,48.1733,337.18582,0.1934315,0.7256372,0.08093132,0.0,60.80593,262.89813
1062,10.0,12.940272,0.86133754,0.07183891,0.06682353,0.0,45.773094,304.8237,0.1983268,0.7440013,0.057671856,0.0,50.772514,265.43237
1063,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1064,10.0,16.753237,0.8433437,0.024677228,0.1319791,0.0,64.86938,224.00603,0.19327432,0.7250475,0.08167814,0.0,60.556694,266.87665
1065,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1066,10.0,26.553535,0.7096049,0.22800848,0.062386613,0.0,47.384422,306.78268,0.20303617,0.761668,0.03529578,0.0,46.026756,279.91443
1067,10.0,10.4970665,0.938653,0.003937269,0.05740976,0.0,49.755424,417.0018,0.20202242,0.7578651,0.040112533,0.0,51.043297,275.4586
1068,10.0,6.6147456,0.9112356,0.009860493,0.07890393,0.0,50.50506,123.54456,0.19218594,0.72096455,0.08684949,0.0,58.25521,267.29166
1069,10.0,23.64946,0.8142329,0.06007545,0.12569165,0.0,60.549095,152.59828,0.20173123,0.75677276,0.041496027,0.0,43.405388,277.56494
1070,10.0,8.980827,0.8992622,0.030964348,0.06977348,0.0,55.483574,280.76395,0.18954727,0.71106595,0.099386804,0.0,67.32653,275.26816
1071,10.0,13.600944,0.9159056,0.02557329,0.058521114,0.0,52.303368,145.67258,0.18112597,0.6794743,0.13939975,0.0,67.88717,266.43845
1072,10.0,22.120724,0.8503149,0.07947528,0.07020977,0.0,50.55419,473.31342,0.19332181,0.7252257,0.08145252,0.0,64.998436,260.53458
1073,10.0,18.374315,0.8871973,0.027616035,0.08518663,0.0,58.034813,189.61116,0.19831486,0.74395657,0.057728596,0.0,46.629143,272.9151
1074,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1075,10.0,8.012997,0.89249057,0.002613249,0.10489616,0.0,64.072105,409.61417,0.20289777,0.76114887,0.03595335,0.0,47.907738,262.20776
1076,10.0,15.866379,0.8987443,0.031159947,0.07009578,0.0,55.314293,244.52089,0.18673714,0.700524,0.11273891,0.0,65.06469,277.12405
1077,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1078,10.0,26.4247,0.87942237,0.053202547,0.06737509,0.0,51.17974,272.61652,0.20300722,0.7615594,0.03543336,0.0,43.774345,270.381
1079,10.0,7.596281,0.88805467,0.03321846,0.07872685,0.0,47.317314,254.44185,0.19588198,0.73482984,0.06928817,0.0,53.079063,276.73468
1080,10.0,12.4056015,0.84055483,0.10119007,0.058255095,0.0,46.70275,147.60341,0.19971174,0.7491968,0.051091447,0.0,49.956383,261.44928
1081,10.0,20.17743,0.7974851,0.03777024,0.16474465,0.0,66.94988,195.61772,0.19624437,0.73618937,0.06756629,0.0,49.08056,273.67682
1082,10.0,29.825119,0.835285,0.057349175,0.10736579,0.0,63.461082,294.82056,0.19202475,0.7203599,0.087615356,0.0,64.89959,279.104
1083,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1084,10.0,37.14534,0.66748273,0.20259804,0.12991923,0.0,64.151695,247.04819,0.18189108,0.68234456,0.13576438,0.0,73.81777,260.42062
1085,10.0,9.0608,0.9444817,0.006634182,0.048884153,0.0,40.429802,188.10745,0.19384474,0.72718734,0.078967914,0.0,54.398094,273.39365
1086,10.0,7.5339775,0.8616732,0.06761067,0.07071612,0.0,51.92626,184.02353,0.20230319,0.75891834,0.038778484,0.0,43.139977,265.10263
1087,10.0,24.06452,0.84702957,0.05758342,0.095387004,0.0,60.32067,204.71756,0.20437744,0.7666997,0.028922876,0.0,34.261345,269.77234
1088,10.0,59.00181,0.74005204,0.21158949,0.048358466,0.0,48.82299,243.8252,0.19408368,0.7280837,0.0778326,0.0,60.661644,267.45938
1089,10.0,8.049137,0.8819492,0.03644725,0.081603564,0.0,52.78338,266.97238,0.19126216,0.71749914,0.09123874,0.0,62.37313,266.7789
1090,10.0,12.65053,0.90623087,0.005359688,0.08840942,0.0,61.840965,173.18349,0.19987774,0.7498195,0.050302744,0.0,43.55819,270.96844
1091,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1092,10.0,7.920437,0.89848995,0.0151132215,0.08639685,0.0,52.135124,133.33495,0.18257254,0.68490094,0.13252652,0.0,66.263176,260.8639
1093,10.0,15.200236,0.8081903,0.08172129,0.11008841,0.0,65.96493,136.40617,0.1903336,0.7140158,0.09565061,0.0,52.777794,264.17706
1094,10.0,24.855236,0.7097056,0.1848998,0.1053946,0.0,60.015648,309.6782,0.19828588,0.74384785,0.05786626,0.0,52.022606,273.37637
1095,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1096,10.0,40.14536,0.77178735,0.17746976,0.050742898,0.0,48.866417,230.12161,0.18450683,0.69215727,0.123335905,0.0,64.19009,265.41095
1097,10.0,19.976501,0.72327816,0.19678931,0.0799325,0.0,49.846275,331.22162,0.19321866,0.72483873,0.08194259,0.0,60.579277,273.25427
1098,10.0,9.598111,0.8373295,0.0060307356,0.15663975,0.0,66.123924,205.50832,0.19615526,0.7358551,0.06798965,0.0,50.75335,275.66196
1099,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1100,10.0,36.87061,0.78508484,0.16533695,0.049578182,0.0,51.55355,349.7748,0.1905383,0.7147836,0.09467807,0.0,63.210808,277.52634
1101,11.0,9.755389,0.8373119,0.053499203,0.10918887,0.0,62.987877,207.79965,0.19704117,0.7391784,0.0637804,0.0,51.83358,288.79303
1102,11.0,21.108042,0.8083586,0.12115613,0.07048529,0.0,58.68432,122.692696,0.16861615,0.63254505,0.19883879,0.0,70.75265,303.45236
1103,11.0,25.018456,0.7918016,0.15131582,0.056882612,0.0,49.727196,160.2854,0.20565362,0.7714871,0.022859238,0.0,32.779716,287.47012
1104,11.0,7.6376586,0.9300218,0.0098637175,0.060114466,0.0,52.7228,138.95116,0.1967329,0.73802197,0.06524515,0.0,52.003624,298.91037
1105,11.0,8.240163,0.92678803,0.0020976174,0.071114354,0.0,56.07174,176.81929,0.19151583,0.7184507,0.09003345,0.0,56.77511,294.56033
1106,11.0,13.512366,0.7793232,0.102895536,0.11778127,0.0,59.80419,107.44229,0.19935898,0.7478735,0.052767552,0.0,41.786613,293.6646
1107,11.0,8.154254,0.911435,0.0021681278,0.08639686,0.0,55.49346,254.4198,0.19537194,0.73291653,0.071711525,0.0,57.740593,288.69052
1108,11.0,21.05861,0.71177804,0.16133726,0.12688473,0.0,70.11288,166.48012,0.19110595,0.7169131,0.09198096,0.0,61.796806,288.2214
1109,11.0,27.018942,0.8954059,0.04739988,0.057194237,0.0,50.981987,244.72752,0.19645712,0.7369874,0.06655545,0.0,55.750877,300.98984
1110,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1111,11.0,15.470476,0.860564,0.04822759,0.09120838,0.0,56.499565,299.8884,0.18663754,0.7001504,0.1132121,0.0,65.585075,294.25516
1112,11.0,9.460517,0.8995416,0.029717091,0.07074127,0.0,52.126457,300.06177,0.20044722,0.75195587,0.047596928,0.0,50.267693,293.03238
1113,11.0,15.840608,0.8259591,0.024794368,0.14924653,0.0,67.14358,428.79346,0.19262435,0.7226092,0.084766455,0.0,64.98562,302.31158
1114,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1115,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1116,11.0,13.219959,0.84490365,0.098066494,0.057029855,0.0,49.454155,351.08737,0.18129392,0.6801044,0.1386017,0.0,72.98855,293.1594
1117,11.0,51.7877,0.7006892,0.17871849,0.12059233,0.0,65.746605,259.22827,0.1970499,0.7392112,0.06373887,0.0,50.536125,289.03296
1118,11.0,38.758427,0.83080745,0.08771425,0.08147831,0.0,62.62371,127.76839,0.19482882,0.73087907,0.0742921,0.0,55.461205,291.5335
1119,11.0,13.733548,0.86896455,0.09261763,0.038417786,0.0,45.563805,144.64868,0.19715801,0.73961675,0.06322526,0.0,52.70855,295.48016
1120,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1121,11.0,28.685526,0.69802356,0.2142686,0.087707855,0.0,54.54882,392.31522,0.19961658,0.7488398,0.051543612,0.0,51.5682,297.2971
1122,11.0,7.9932957,0.8600239,0.012334829,0.12764128,0.0,63.48757,160.26689,0.2020424,0.75794005,0.04001757,0.0,41.833794,301.4634
1123,11.0,22.141235,0.8769226,0.008229989,0.11484738,0.0,63.839134,326.1129,0.20016427,0.7508944,0.048941266,0.0,52.539635,285.06793
1124,11.0,12.27581,0.851471,0.1003521,0.048176877,0.0,47.419518,211.98372,0.20255388,0.7598588,0.037587307,0.0,44.43563,296.46356
